lemma,form,gold_upos,pred_upos,purity,entropy,rival,distribution,in_train,train_freq,pos_err,log_freq
ala#kohta,alakohdan,NOUN,NOUN,0.8595326411843969,0.5854614748212444,ADV,"NOUN: 0.86, ADV: 0.14",True,16,0,2.833213344056216
ja,ja,CCONJ,CCONJ,0.6915585843696935,1.4699791094392378,SCONJ,"CCONJ: 0.69, SCONJ: 0.12, PRON: 0.09, PROPN: 0.09",True,4710,0,8.45765547870004
8,8,NUM,NUM,0.2056139321367412,0.8282538161959261,INTJ,"INTJ: 0.78, NUM: 0.21",True,20,0,3.044522437723423
artikla,artiklan,NOUN,NOUN,0.11779622035305616,0.5229928162319356,SYM,"SYM: 0.88, NOUN: 0.12",True,219,0,5.393627546352362
1,1,NUM,NUM,0.7810630347766139,0.9753125641348984,ADJ,"NUM: 0.78, ADJ: 0.12, PROPN: 0.10",True,135,0,4.912654885736052
kohta,kohdan,NOUN,NOUN,0.1216881247027442,0.5341939393057719,SYM,"SYM: 0.88, NOUN: 0.12",True,129,0,4.867534450455582
toinen,toisen,ADJ,ADJ,0.4410582453926609,1.622054827543846,PRON,"ADJ: 0.44, PRON: 0.40, NUM: 0.09, PROPN: 0.07",True,117,0,4.770684624465665
luetelma#kohta,luetelmakohdan,NOUN,NOUN,,,,,True,1,0,0.6931471805599453
mukaisesti,mukaisesti,ADV,ADV,0.0,0.0,NOUN,NOUN: 1.00,True,69,0,4.248495242049359
olla,on,AUX,AUX,0.0,1.5697403538344468,CCONJ,"CCONJ: 0.66, SCONJ: 0.13, PRON: 0.10, PROPN: 0.05",True,6525,0,8.783549477153265
pitää,pidettävä,VERB,VERB,1.0,0.0,,VERB: 1.00,True,226,0,5.424950017481403
"""","""",PUNCT,PUNCT,,,,,True,474,0,6.163314804034641
teurastaa,teurastettaviksi,VERB,VERB,,,,,True,1,0,0.6931471805599453
tarkoittaa,tarkoitettuina,VERB,VERB,1.0,0.0,,VERB: 1.00,True,122,0,4.812184355372417
hevos#eläin,hevoseläiminä,NOUN,NOUN,,,,,False,0,0,0.0
"""","""",PUNCT,PUNCT,,,,,True,474,0,6.163314804034641
.,.,PUNCT,PUNCT,,,,,True,10340,0,9.243871855184976
(,(,PUNCT,PUNCT,,,,,True,779,0,6.659293919683638
22,22,NUM,NUM,0.8560203621920185,0.5945669794368641,ADJ,"NUM: 0.86, ADJ: 0.14",True,15,0,2.772588722239781
),),PUNCT,PUNCT,,,,,True,846,0,6.741700694652055
eläin,Eläinten,NOUN,NOUN,0.3765743271585171,1.2834111754124227,PRON,"PRON: 0.55, NOUN: 0.38, ADJ: 0.07",True,26,0,3.295836866004329
hyvin#vointi,hyvinvointia,NOUN,NOUN,,,,,True,6,0,1.9459101490553132
koskea,koskevan,VERB,VERB,1.0,0.0,,VERB: 1.00,True,217,0,5.384495062789089
lain#säädäntö,lainsäädännön,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,33,0,3.5263605246161616
rikkomus,rikkomuksista,NOUN,NOUN,,,,,True,2,0,1.0986122886681098
aiheutua,aiheutuvien,VERB,VERB,1.0,0.0,,VERB: 1.00,True,19,0,2.995732273553991
seuraamus,seuraamusten,NOUN,NOUN,,,,,True,6,0,1.9459101490553132
riittämättömyys,riittämätömyys,NOUN,NOUN,,,,,True,1,0,0.6931471805599453
kannustaa,kannustaa,VERB,VERB,,,,,True,9,0,2.302585092994046
rikkoa,rikkomaan,VERB,VERB,1.0,0.0,,VERB: 1.00,True,13,0,2.6390573296152584
lain#säädäntö,lainsäädäntöä,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,33,0,3.5263605246161616
ja,ja,CCONJ,CCONJ,0.6915585843696935,1.4699791094392378,SCONJ,"CCONJ: 0.69, SCONJ: 0.12, PRON: 0.09, PROPN: 0.09",True,4710,0,8.45765547870004
johtaa,johtaa,VERB,VERB,1.0,0.0,,VERB: 1.00,True,67,0,4.219507705176107
kilpailu,kilpailun,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,28,0,3.367295829986474
vääristyminen,vääristymiseen,NOUN,NOUN,,,,,False,0,0,0.0
.,.,PUNCT,PUNCT,,,,,True,10340,0,9.243871855184976
tämä,Tämän,PRON,PRON,0.6699904707801017,1.393791383094814,PROPN,"PRON: 0.67, PROPN: 0.15, ADJ: 0.14",True,1264,0,7.142827401161621
vuoksi,vuoksi,ADP,ADP,1.0,0.0,,ADP: 1.00,True,95,0,4.564348191467836
kaikkialle,kaikkialle,ADV,ADV,,,,,True,1,0,0.6931471805599453
yhteisö,yhteisöön,NOUN,NOUN,0.040800948649665096,1.0107539010755047,ADJ,"ADJ: 0.73, PROPN: 0.23",True,173,0,5.159055299214529
olla,olisi,AUX,AUX,0.0,1.5697403538344468,CCONJ,"CCONJ: 0.66, SCONJ: 0.13, PRON: 0.10, PROPN: 0.05",True,6525,0,8.783549477153265
luoda,luotava,VERB,VERB,1.0,0.0,,VERB: 1.00,True,38,0,3.6635616461296463
yhdenmukainen,yhdenmukaiset,ADJ,ADJ,,,,,True,1,0,0.6931471805599453
menettely,menettelyt,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,35,0,3.58351893845611
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
joka,joilla,PRON,PRON,0.11269135846514312,1.5132013823739865,SCONJ,"SCONJ: 0.64, CCONJ: 0.19, PRON: 0.11",True,1506,0,7.317876198626496
lisätä,lisätään,VERB,VERB,1.0,0.0,,VERB: 1.00,True,90,0,4.51085950651685
tarkastus,tarkastuksia,NOUN,NOUN,,,,,True,6,0,1.9459101490553132
ja,ja,CCONJ,CCONJ,0.6915585843696935,1.4699791094392378,SCONJ,"CCONJ: 0.69, SCONJ: 0.12, PRON: 0.09, PROPN: 0.09",True,4710,0,8.45765547870004
panna,pannaan,VERB,VERB,1.0,0.0,,VERB: 1.00,True,24,0,3.2188758248682006
täytäntöön,täytäntöön,ADV,ADV,0.6148961812543665,1.1799613039507546,PRON,"ADV: 0.61, PRON: 0.33, NOUN: 0.05",True,20,0,3.044522437723423
eläin,eläinten,NOUN,NOUN,0.3765743271585171,1.2834111754124227,PRON,"PRON: 0.55, NOUN: 0.38, ADJ: 0.07",True,26,0,3.295836866004329
hyvin#vointi,hyvinvointia,NOUN,NOUN,,,,,True,6,0,1.9459101490553132
koskea,koskevan,VERB,VERB,1.0,0.0,,VERB: 1.00,True,217,0,5.384495062789089
lain#säädäntö,lainsäädännön,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,33,0,3.5263605246161616
rikkominen,rikkomisesta,NOUN,NOUN,,,,,True,8,0,2.1972245773362196
johtua,johtuvat,VERB,VERB,1.0,0.0,,VERB: 1.00,True,48,0,3.8918202981106265
seuraamus,seuraamukset,NOUN,NOUN,,,,,True,6,0,1.9459101490553132
.,.,PUNCT,PUNCT,,,,,True,10340,0,9.243871855184976
jäsen#valtio,Jäsenvaltioiden,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,194,0,5.272999558563747
olla,olisi,AUX,AUX,0.0,1.5697403538344468,CCONJ,"CCONJ: 0.66, SCONJ: 0.13, PRON: 0.10, PROPN: 0.05",True,6525,0,8.783549477153265
hyväksyä,hyväksyttävä,VERB,VERB,1.0,0.0,,VERB: 1.00,True,90,0,4.51085950651685
tämä,tämän,PRON,PRON,0.6699904707801017,1.393791383094814,PROPN,"PRON: 0.67, PROPN: 0.15, ADJ: 0.14",True,1264,0,7.142827401161621
asetus,asetuksen,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,199,0,5.298317366548036
säännös,säännösten,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,25,0,3.258096538021482
rikkomus,rikkomuksiin,NOUN,NOUN,,,,,True,2,0,1.0986122886681098
soveltaa,sovellettavia,VERB,VERB,1.0,0.0,,VERB: 1.00,True,88,0,4.48863636973214
seuraamus,seuraamuksia,NOUN,NOUN,,,,,True,6,0,1.9459101490553132
koskea,koskevat,VERB,VERB,1.0,0.0,,VERB: 1.00,True,217,0,5.384495062789089
sääntö,säännöt,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,50,0,3.9318256327243257
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
ja,ja,CCONJ,CCONJ,0.6915585843696935,1.4699791094392378,SCONJ,"CCONJ: 0.69, SCONJ: 0.12, PRON: 0.09, PROPN: 0.09",True,4710,0,8.45765547870004
varmistaa,varmistettava,VERB,VERB,1.0,0.0,,VERB: 1.00,True,30,0,3.4339872044851463
seuraamus,seuraamusten,NOUN,NOUN,,,,,True,6,0,1.9459101490553132
täytäntöön#pano,täytäntöönpano,NOUN,NOUN,,,,,True,2,0,1.0986122886681098
.,.,PUNCT,PUNCT,,,,,True,10340,0,9.243871855184976
tämä,Näiden,PRON,PRON,0.6699904707801017,1.393791383094814,PROPN,"PRON: 0.67, PROPN: 0.15, ADJ: 0.14",True,1264,0,7.142827401161621
seuraamus,seuraamusten,NOUN,NOUN,,,,,True,6,0,1.9459101490553132
olla,olisi,AUX,AUX,0.0,1.5697403538344468,CCONJ,"CCONJ: 0.66, SCONJ: 0.13, PRON: 0.10, PROPN: 0.05",True,6525,0,8.783549477153265
olla,oltava,AUX,AUX,0.0,1.5697403538344468,CCONJ,"CCONJ: 0.66, SCONJ: 0.13, PRON: 0.10, PROPN: 0.05",True,6525,0,8.783549477153265
tehokas,tehokkaita,ADJ,ADJ,0.8579372545989437,0.5896155675680864,NUM,"ADJ: 0.86, NUM: 0.14",True,19,0,2.995732273553991
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
oikea#suhteinen,oikeasuhteisia,ADJ,ADJ,,,,,False,0,0,0.0
ja,ja,CCONJ,CCONJ,0.6915585843696935,1.4699791094392378,SCONJ,"CCONJ: 0.69, SCONJ: 0.12, PRON: 0.09, PROPN: 0.09",True,4710,0,8.45765547870004
varoittava,varoittavia,ADJ,ADJ,,,,,False,0,0,0.0
.,.,PUNCT,PUNCT,,,,,True,10340,0,9.243871855184976
(,(,PUNCT,PUNCT,,,,,True,779,0,6.659293919683638
23,23,NUM,NUM,,,,,True,9,0,2.302585092994046
),),PUNCT,PUNCT,,,,,True,846,0,6.741700694652055
huomattava,Huomattava,ADJ,ADJ,0.4915137441327454,1.344328413198358,PRON,"ADJ: 0.49, PRON: 0.42, NUM: 0.09",True,16,0,2.833213344056216
määrä,määrä,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,94,0,4.553876891600541
eläin,eläimiä,NOUN,NOUN,0.3765743271585171,1.2834111754124227,PRON,"PRON: 0.55, NOUN: 0.38, ADJ: 0.07",True,26,0,3.295836866004329
kuljettaa,kuljetetaan,VERB,VERB,1.0,0.0,,VERB: 1.00,True,11,0,2.4849066497880004
hyvin,hyvin,ADV,ADV,1.0,0.0,,ADV: 1.00,True,178,0,5.187385805840755
pitkä,pitkiä,ADJ,ADJ,0.7215813132207718,0.8532872028947532,PRON,"ADJ: 0.72, PRON: 0.28",True,98,0,4.59511985013459
matka,matkoja,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,85,0,4.454347296253507
karja#alus,karja-aluksilla,NOUN,NOUN,,,,,False,0,0,0.0
yhteisö,yhteisöstä,NOUN,NOUN,0.040800948649665096,1.0107539010755047,ADJ,"ADJ: 0.73, PROPN: 0.23",True,173,0,5.159055299214529
ja,ja,CCONJ,CCONJ,0.6915585843696935,1.4699791094392378,SCONJ,"CCONJ: 0.69, SCONJ: 0.12, PRON: 0.09, PROPN: 0.09",True,4710,0,8.45765547870004
yhteisö,yhteisön,NOUN,NOUN,0.040800948649665096,1.0107539010755047,ADJ,"ADJ: 0.73, PROPN: 0.23",True,173,0,5.159055299214529
sisällä,sisällä,ADP,ADP,1.0,0.0,,ADP: 1.00,True,13,0,2.6390573296152584
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
ja,ja,CCONJ,CCONJ,0.6915585843696935,1.4699791094392378,SCONJ,"CCONJ: 0.69, SCONJ: 0.12, PRON: 0.09, PROPN: 0.09",True,4710,0,8.45765547870004
meri#teitse,meriteitse,ADV,NOUN,,,,,False,0,1,0.0
kuljettaa,kuljetettava,VERB,VERB,1.0,0.0,,VERB: 1.00,True,11,0,2.4849066497880004
lähetys,lähetys,NOUN,NOUN,,,,,True,2,0,1.0986122886681098
voida,voidaan,AUX,AUX,0.9488659363651245,0.3186097658233126,ADV,AUX: 0.95,True,751,0,6.62273632394984
tarkastaa,tarkastaa,VERB,VERB,,,,,True,5,0,1.791759469228055
lähtö#paikka,lähtöpaikassa,NOUN,NOUN,,,,,True,1,0,0.6931471805599453
.,.,PUNCT,PUNCT,,,,,True,10340,0,9.243871855184976
tämä,Tämän,PRON,PRON,0.6699904707801017,1.393791383094814,PROPN,"PRON: 0.67, PROPN: 0.15, ADJ: 0.14",True,1264,0,7.142827401161621
vuoksi,vuoksi,ADP,ADP,1.0,0.0,,ADP: 1.00,True,95,0,4.564348191467836
olla,on,AUX,AUX,0.0,1.5697403538344468,CCONJ,"CCONJ: 0.66, SCONJ: 0.13, PRON: 0.10, PROPN: 0.05",True,6525,0,8.783549477153265
erityinen,erityisen,ADJ,ADJ,0.18795143073190965,2.30670960861422,CCONJ,"CCONJ: 0.30, PRON: 0.25, ADJ: 0.19, NUM: 0.16, ADP: 0.06",True,41,0,3.7376696182833684
tärkeä,tärkeää,ADJ,ADJ,0.9739622453736742,0.17411443254092793,VERB,ADJ: 0.97,True,128,0,4.859812404361672
säätää,säätää,VERB,VERB,1.0,0.0,,VERB: 1.00,True,63,0,4.1588830833596715
tämä,tätä,PRON,PRON,0.6699904707801017,1.393791383094814,PROPN,"PRON: 0.67, PROPN: 0.15, ADJ: 0.14",True,1264,0,7.142827401161621
kuljetus#tapa,kuljetustapaa,NOUN,NOUN,,,,,False,0,0,0.0
koskea,koskevista,VERB,VERB,1.0,0.0,,VERB: 1.00,True,217,0,5.384495062789089
erityinen,erityisistä,ADJ,ADJ,0.18795143073190965,2.30670960861422,CCONJ,"CCONJ: 0.30, PRON: 0.25, ADJ: 0.19, NUM: 0.16, ADP: 0.06",True,41,0,3.7376696182833684
toimen#pide,toimenpiteistä,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,50,0,3.9318256327243257
ja,ja,CCONJ,CCONJ,0.6915585843696935,1.4699791094392378,SCONJ,"CCONJ: 0.69, SCONJ: 0.12, PRON: 0.09, PROPN: 0.09",True,4710,0,8.45765547870004
vaatimus,vaatimuksista,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,20,0,3.044522437723423
.,.,PUNCT,PUNCT,,,,,True,10340,0,9.243871855184976
(,(,PUNCT,PUNCT,,,,,True,779,0,6.659293919683638
24,24,NUM,NUM,1.0,0.0,,NUM: 1.00,True,11,0,2.4849066497880004
),),PUNCT,PUNCT,,,,,True,846,0,6.741700694652055
yhteisö,Yhteisön,NOUN,NOUN,0.040800948649665096,1.0107539010755047,ADJ,"ADJ: 0.73, PROPN: 0.23",True,173,0,5.159055299214529
lain#säädäntö,lainsäädännön,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,33,0,3.5263605246161616
johdon#mukaisuus,johdonmukaisuuden,NOUN,NOUN,,,,,True,3,0,1.3862943611198906
säilyttäminen,säilyttämiseksi,NOUN,NOUN,,,,,True,6,0,1.9459101490553132
olla,olisi,AUX,AUX,0.0,1.5697403538344468,CCONJ,"CCONJ: 0.66, SCONJ: 0.13, PRON: 0.10, PROPN: 0.05",True,6525,0,8.783549477153265
muuttaa,muutettava,VERB,VERB,1.0,0.0,,VERB: 1.00,True,94,0,4.553876891600541
eläin,eläinten,NOUN,NOUN,0.3765743271585171,1.2834111754124227,PRON,"PRON: 0.55, NOUN: 0.38, ADJ: 0.07",True,26,0,3.295836866004329
terveys,terveyteen,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,15,0,2.772588722239781
liittyä,liittyvistä,VERB,VERB,1.0,0.0,,VERB: 1.00,True,138,0,4.9344739331306915
ongelma,ongelmista,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,90,0,4.51085950651685
yhteisö,yhteisön,NOUN,NOUN,0.040800948649665096,1.0107539010755047,ADJ,"ADJ: 0.73, PROPN: 0.23",True,173,0,5.159055299214529
sisäinen,sisäisessä,ADJ,ADJ,1.0,0.0,,ADJ: 1.00,True,15,0,2.772588722239781
nauta#eläin,nautaeläinten,NOUN,NOUN,,,,,True,2,0,1.0986122886681098
ja,ja,CCONJ,CCONJ,0.6915585843696935,1.4699791094392378,SCONJ,"CCONJ: 0.69, SCONJ: 0.12, PRON: 0.09, PROPN: 0.09",True,4710,0,8.45765547870004
sika,sikojen,NOUN,NOUN,,,,,True,4,0,1.6094379124341003
kauppa,kaupassa,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,37,0,3.6375861597263857
26,26,NUM,NUM,,,,,True,8,0,2.1972245773362196
päivä,päivänä,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,282,0,5.645446897643238
kesäkuu,kesäkuuta,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,55,0,4.02535169073515
1964,1964,NUM,NUM,,,,,True,4,0,1.6094379124341003
antaa,annettua,VERB,VERB,1.0,0.0,,VERB: 1.00,True,304,0,5.720311776607412
direktiivi,direktiiviä,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,95,0,4.564348191467836
64/432/ETY,64/432/ETY,NUM,NUM,,,,,False,0,0,0.0
niin,niin,ADV,ADV,1.0,0.0,,ADV: 1.00,True,324,0,5.783825182329737
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
että,että,SCONJ,SCONJ,0.7388018299594908,1.1562278775430734,CCONJ,"SCONJ: 0.74, CCONJ: 0.17, PRON: 0.07",True,1286,0,7.160069207596127
se,se,PRON,PRON,0.7651175648529579,1.1544352977758683,ADV,"PRON: 0.77, ADV: 0.09, NOUN: 0.08, PROPN: 0.06",True,2716,0,7.907283609426348
mukauttaa,mukautetaan,VERB,VERB,,,,,True,6,0,1.9459101490553132
tämä,tämän,PRON,PRON,0.6699904707801017,1.393791383094814,PROPN,"PRON: 0.67, PROPN: 0.15, ADJ: 0.14",True,1264,0,7.142827401161621
asetus,asetuksen,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,199,0,5.298317366548036
säännös,säännöksiin,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,25,0,3.258096538021482
keräys#keskus,keräyskeskusten,NOUN,NOUN,,,,,False,0,0,0.0
hyväksyntä,hyväksynnän,NOUN,NOUN,,,,,True,6,0,1.9459101490553132
ja,ja,CCONJ,CCONJ,0.6915585843696935,1.4699791094392378,SCONJ,"CCONJ: 0.69, SCONJ: 0.12, PRON: 0.09, PROPN: 0.09",True,4710,0,8.45765547870004
eläin#kuljettaja,eläinkuljettajia,NOUN,NOUN,,,,,False,0,0,0.0
koskea,koskevien,VERB,VERB,1.0,0.0,,VERB: 1.00,True,217,0,5.384495062789089
vaatimus,vaatimusten,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,20,0,3.044522437723423
osa,osalta,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,276,0,5.6240175061873385
.,.,PUNCT,PUNCT,,,,,True,10340,0,9.243871855184976
(,(,PUNCT,PUNCT,,,,,True,779,0,6.659293919683638
25,25,NUM,NUM,0.9057879952678097,0.5383178744184045,ADP,"NUM: 0.91, ADP: 0.06",True,13,0,2.6390573296152584
),),PUNCT,PUNCT,,,,,True,846,0,6.741700694652055
eläin,Eläinten,NOUN,NOUN,0.3765743271585171,1.2834111754124227,PRON,"PRON: 0.55, NOUN: 0.38, ADJ: 0.07",True,26,0,3.295836866004329
suojelu,suojelusta,NOUN,NOUN,,,,,True,5,0,1.791759469228055
teurastus,teurastus-,NOUN,NOUN,,,,,True,1,0,0.6931471805599453
tai,tai,CCONJ,CCONJ,0.656142058238556,1.6514772197521215,PRON,"CCONJ: 0.66, PRON: 0.11, AUX: 0.10, SCONJ: 0.09",True,560,0,6.329720905522696
lopettamis#hetki,lopettamishetkellä,NOUN,NOUN,,,,,False,0,0,0.0
22,22,NUM,NUM,0.8560203621920185,0.5945669794368641,ADJ,"NUM: 0.86, ADJ: 0.14",True,15,0,2.772588722239781
päivä,päivänä,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,282,0,5.645446897643238
joulukuu,joulukuuta,NOUN,NOUN,0.8089176061996181,0.7037302604577218,ADV,"NOUN: 0.81, ADV: 0.19",True,38,0,3.6635616461296463
1993,1993,NUM,NUM,,,,,True,5,0,1.791759469228055
antaa,annettua,VERB,VERB,1.0,0.0,,VERB: 1.00,True,304,0,5.720311776607412
neuvosto,neuvoston,NOUN,NOUN,0.017497269352448913,1.5202828638717092,PRON,"PRON: 0.46, PROPN: 0.40, ADJ: 0.12",True,120,0,4.795790545596741
direktiivi,direktiiviä,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,95,0,4.564348191467836
93/119/EY,93/119/EY,NUM,NUM,,,,,False,0,0,0.0
olla,olisi,AUX,AUX,0.0,1.5697403538344468,CCONJ,"CCONJ: 0.66, SCONJ: 0.13, PRON: 0.10, PROPN: 0.05",True,6525,0,8.783549477153265
myös,myös,ADV,ADV,0.1302879988896805,1.7401988881011874,PRON,"PRON: 0.47, CCONJ: 0.30, ADV: 0.13, ADJ: 0.10",True,560,0,6.329720905522696
muuttaa,muutettava,VERB,VERB,1.0,0.0,,VERB: 1.00,True,94,0,4.553876891600541
niin,niin,ADV,ADV,1.0,0.0,,ADV: 1.00,True,324,0,5.783825182329737
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
että,että,SCONJ,SCONJ,0.7388018299594908,1.1562278775430734,CCONJ,"SCONJ: 0.74, CCONJ: 0.17, PRON: 0.07",True,1286,0,7.160069207596127
se,se,PRON,PRON,0.7651175648529579,1.1544352977758683,ADV,"PRON: 0.77, ADV: 0.09, NOUN: 0.08, PROPN: 0.06",True,2716,0,7.907283609426348
mukauttaa,mukautetaan,VERB,VERB,,,,,True,6,0,1.9459101490553132
tämä,tämän,PRON,PRON,0.6699904707801017,1.393791383094814,PROPN,"PRON: 0.67, PROPN: 0.15, ADJ: 0.14",True,1264,0,7.142827401161621
asetus,asetuksen,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,199,0,5.298317366548036
säännös,säännöksiin,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,25,0,3.258096538021482
sähkö#sauva,sähkösauvojen,NOUN,NOUN,,,,,False,0,0,0.0
käyttö,käytön,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,109,0,4.700480365792417
osa,osalta,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,276,0,5.6240175061873385
.,.,PUNCT,PUNCT,,,,,True,10340,0,9.243871855184976
(,(,PUNCT,PUNCT,,,,,True,779,0,6.659293919683638
26,26,NUM,NUM,,,,,True,8,0,2.1972245773362196
),),PUNCT,PUNCT,,,,,True,846,0,6.741700694652055
jäsen#valtio,Jäsenvaltioiden,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,194,0,5.272999558563747
hallinto#viran#omainen,hallintoviranomaisten,NOUN,NOUN,,,,,False,0,0,0.0
keskinäinen,keskinäisestä,ADJ,ADJ,,,,,True,4,0,1.6094379124341003
avun#anto,avunannosta,NOUN,NOUN,,,,,True,1,0,0.6931471805599453
sekä,sekä,CCONJ,CCONJ,0.7592181641557838,1.212213724792085,SCONJ,"CCONJ: 0.76, SCONJ: 0.10, PRON: 0.08",True,351,0,5.863631175598097
jäsen#valtio,jäsenvaltioiden,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,194,0,5.272999558563747
ja,ja,CCONJ,CCONJ,0.6915585843696935,1.4699791094392378,SCONJ,"CCONJ: 0.69, SCONJ: 0.12, PRON: 0.09, PROPN: 0.09",True,4710,0,8.45765547870004
komissio,komission,NOUN,NOUN,0.06441206479854332,1.256388154553087,PROPN,"PROPN: 0.56, PRON: 0.38, NOUN: 0.06",True,231,0,5.44673737166631
yhteis#työ,yhteistyöstä,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,39,0,3.6888794541139363
eläin#lääkintä,eläinlääkintää,NOUN,NOUN,,,,,False,0,0,0.0
ja,ja,CCONJ,CCONJ,0.6915585843696935,1.4699791094392378,SCONJ,"CCONJ: 0.69, SCONJ: 0.12, PRON: 0.09, PROPN: 0.09",True,4710,0,8.45765547870004
koti#eläin#jalostus,kotieläinjalostusta,NOUN,NOUN,,,,,False,0,0,0.0
koskea,koskevan,VERB,VERB,1.0,0.0,,VERB: 1.00,True,217,0,5.384495062789089
lain#säädäntö,lainsäädännön,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,33,0,3.5263605246161616
oikea,oikean,ADJ,ADJ,0.4901112690891515,1.3460167350480945,PRON,"ADJ: 0.49, PRON: 0.42, NUM: 0.09",True,55,0,4.02535169073515
soveltaminen,soveltamisen,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,38,0,3.6635616461296463
varmistaminen,varmistamiseksi,NOUN,NOUN,,,,,True,8,0,2.1972245773362196
21,21,NUM,NUM,0.7609040711337497,0.793533605538385,ADJ,"NUM: 0.76, ADJ: 0.24",True,11,0,2.4849066497880004
päivä,päivänä,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,282,0,5.645446897643238
marraskuu,marraskuuta,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,48,0,3.8918202981106265
1989,1989,NUM,NUM,,,,,True,8,0,2.1972245773362196
antaa,annetussa,VERB,VERB,1.0,0.0,,VERB: 1.00,True,304,0,5.720311776607412
neuvosto,neuvoston,NOUN,NOUN,0.017497269352448913,1.5202828638717092,PRON,"PRON: 0.46, PROPN: 0.40, ADJ: 0.12",True,120,0,4.795790545596741
direktiivi,direktiivissä,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,95,0,4.564348191467836
89/608/ETY,89/608/ETY,NUM,NUM,,,,,False,0,0,0.0
säätää,säädettyjä,VERB,VERB,1.0,0.0,,VERB: 1.00,True,63,0,4.1588830833596715
sääntö,sääntöjä,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,50,0,3.9318256327243257
ja,ja,CCONJ,CCONJ,0.6915585843696935,1.4699791094392378,SCONJ,"CCONJ: 0.69, SCONJ: 0.12, PRON: 0.09, PROPN: 0.09",True,4710,0,8.45765547870004
tiedotus#menettely,tiedotusmenettelyitä,NOUN,NOUN,,,,,False,0,0,0.0
olla,olisi,AUX,AUX,0.0,1.5697403538344468,CCONJ,"CCONJ: 0.66, SCONJ: 0.13, PRON: 0.10, PROPN: 0.05",True,6525,0,8.783549477153265
soveltaa,sovellettava,VERB,VERB,1.0,0.0,,VERB: 1.00,True,88,0,4.48863636973214
eläin,eläinten,NOUN,NOUN,0.3765743271585171,1.2834111754124227,PRON,"PRON: 0.55, NOUN: 0.38, ADJ: 0.07",True,26,0,3.295836866004329
hyvin#vointi,hyvinvointiin,NOUN,NOUN,,,,,True,6,0,1.9459101490553132
kuljetus,kuljetuksen,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,16,0,2.833213344056216
aika,aikana,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,388,0,5.963579343618446
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
jotta,jotta,SCONJ,SCONJ,0.7393512506607924,1.15722273827799,CCONJ,"SCONJ: 0.74, CCONJ: 0.17, PRON: 0.07",True,74,0,4.31748811353631
varmistaa,varmistetaan,VERB,VERB,1.0,0.0,,VERB: 1.00,True,30,0,3.4339872044851463
