row_idx,lexunit,primary_cluster,clusters_above_threshold
2858,"('écriture', 'NOUN')",6,"[(6, 0.6846325409068937), (11, 0.1570019993618303)]"
2859,"('écrivain', 'NOUN')",9,"[(3, 0.2954438887626919), (9, 0.3692597920319069)]"
2860,"('édifice', 'NOUN')",9,"[(3, 0.11375481756383556), (9, 0.8223854206926068)]"
2862,"('éditeur', 'NOUN')",9,"[(3, 0.2038162263114011), (9, 0.618764042746982)]"
2863,"('édition', 'NOUN')",6,"[(6, 0.4519876968932454), (11, 0.45168330825444686)]"
2865,"('éducation', 'NOUN')",6,"[(6, 0.5745208451443767), (11, 0.18608288805034487)]"
2866,"('égal', 'ADJ')",1,"[(1, 0.4527260781551496), (10, 0.16476538028053264)]"
2868,"('égalité', 'NOUN')",6,"[(5, 0.119385652795606), (6, 0.30045073100533876), (11, 0.18290732909728497)]"
2869,"('église', 'NOUN')",6,"[(6, 0.708159402163715), (11, 0.189502643448397)]"
2871,"('élaborer', 'VERB')",10,"[(1, 0.11683527362884163), (10, 0.49957182766935554)]"
2872,"('élection', 'NOUN')",11,"[(6, 0.15425313632951412), (11, 0.7236701241472682)]"
2874,"('électricité', 'NOUN')",6,"[(5, 0.1309972933636655), (6, 0.3087094985948912), (11, 0.1802778686208403)]"
2877,"('élevage', 'NOUN')",9,"[(3, 0.1728458551844973), (9, 0.571331938664541)]"
2879,"('élevé', 'ADJ')",1,"[(1, 0.5414165174876022), (10, 0.12727187659047895)]"
2882,"('élite', 'NOUN')",6,"[(6, 0.48035733416372844), (11, 0.29453900810066913)]"
2884,"('élève', 'NOUN')",3,"[(3, 0.7320345352516003), (9, 0.1350167997735191)]"
2885,"('élément', 'NOUN')",3,"[(3, 0.6826755023946481), (9, 0.16866815054711284)]"
2887,"('émission', 'NOUN')",6,"[(6, 0.5286015071100015), (11, 0.4264446374025824)]"
2888,"('émotion', 'NOUN')",11,"[(6, 0.14325499598634553), (11, 0.7223164428046542)]"
2889,"('énergie', 'NOUN')",6,"[(6, 0.6055061638018508), (11, 0.23972205024332974)]"
2891,"('énorme', 'ADJ')",1,"[(1, 0.5215165863019472), (2, 0.15553618113192255)]"
2892,"('épisode', 'NOUN')",3,"[(3, 0.6998978026424304), (9, 0.20321085355323973)]"
2893,"('époque', 'NOUN')",6,"[(6, 0.6970189417772964), (11, 0.16802047682315485)]"
2894,"('épouse', 'NOUN')",6,"[(3, 0.10579982578646034), (6, 0.2919523986290639), (9, 0.13348180334888726), (11, 0.19507932565736108)]"
2896,"('épreuve', 'NOUN')",6,"[(6, 0.5477905719554014), (11, 0.3935940388148823)]"
2897,"('équipage', 'NOUN')",9,"[(3, 0.3091189010951247), (6, 0.10007732586113718), (9, 0.34759489158548684)]"
2898,"('équipe', 'NOUN')",6,"[(6, 0.6906490851872448), (11, 0.27398782951098716)]"
2899,"('équipement', 'NOUN')",3,"[(3, 0.5716098833541113), (9, 0.21443769882870548)]"
2902,"('établissement', 'NOUN')",9,"[(3, 0.20151814755321112), (9, 0.7468582184435496)]"
2903,"('étage', 'NOUN')",9,"[(3, 0.40491007514025723), (9, 0.4345473394097573)]"
2904,"('étang', 'NOUN')",9,"[(3, 0.1489859546138582), (6, 0.14130195445186888), (9, 0.4566588825618568)]"
2905,"('étape', 'NOUN')",6,"[(6, 0.6489469266389297), (11, 0.21649389875211103)]"
2906,"('état', 'NOUN')",9,"[(3, 0.2508540280168291), (9, 0.6945881919426399)]"
2908,"('étoile', 'NOUN')",11,"[(6, 0.10176628907886115), (11, 0.8523146055112019)]"
2910,"('étranger', 'ADJ')",0,"[(0, 0.49018857547564154), (1, 0.16879830636998727)]"
2911,"('étranger', 'NOUN')",9,"[(3, 0.1791590128498628), (6, 0.1467159615117901), (9, 0.3986275424941748), (11, 0.1222688196047839)]"
2913,"('étudiant', 'NOUN')",3,"[(3, 0.4881515060220108), (9, 0.1829308709536503), (11, 0.161667532039051)]"
2915,"('été', 'NOUN')",9,"[(3, 0.3620174064944425), (9, 0.38509653530779586)]"
2917,"('éventuel', 'ADJ')",2,"[(0, 0.13975448489900644), (1, 0.21781998699964913), (2, 0.30340090109404116)]"
2919,"('évidence', 'NOUN')",5,"[(5, 0.161120954943923), (6, 0.14951453250486593), (11, 0.12438827864170297)]"
2922,"('évolution', 'NOUN')",6,"[(6, 0.8211194128008954), (11, 0.11276220682009595)]"
2924,"('évènement', 'NOUN')",3,"[(3, 0.43387378109902736), (9, 0.42234924489779463)]"
2925,"('événement', 'NOUN')",9,"[(3, 0.36128264064391646), (9, 0.47335736675337786)]"
2926,"('évêque', 'NOUN')",9,"[(3, 0.2611948403535398), (9, 0.48217906088528956)]"
2927,"('être', 'AUX')",7,"[(2, 0.1422797881893786), (7, 0.1778499200756768), (10, 0.12663921891128832)]"
2929,"('île', 'NOUN')",6,"[(6, 0.5030823638900447), (11, 0.32856807877397387)]"
2930,"('œil', 'NOUN')",3,"[(3, 0.43356821161846537), (9, 0.2517758441926221), (11, 0.1589477690367208)]"
2932,"('œuvre', 'NOUN')",11,"[(6, 0.35324196175910627), (11, 0.5618762693727708)]"
2934,"('€', 'NOUN')",3,"[(3, 0.16759404003306477), (11, 0.11517309771943456), (12, 0.13389734405776324)]"
